[2022-10-02 13:52:36,394: INFO/MainProcess] beat: Starting...
[2022-10-20 12:05:00,043: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-20 13:05:00,002: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-20 14:05:00,040: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-20 15:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-20 16:05:00,032: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-20 17:05:00,039: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-20 18:05:00,068: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-20 19:05:00,040: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-20 20:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-20 21:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-20 22:05:00,047: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-20 23:00:00,017: INFO/MainProcess] Scheduler: Sending due task reset_throttled (reset_throttled)
[2022-10-20 23:00:00,022: INFO/MainProcess] Scheduler: Sending due task reset_checks (reset_checks)
[2022-10-20 23:05:00,059: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 00:05:00,032: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 01:05:00,094: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 02:05:00,091: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 03:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 04:05:00,065: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 05:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 06:05:00,055: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 07:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 08:05:00,057: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 09:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 10:05:00,088: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 11:05:00,049: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 12:05:00,000: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 13:05:00,082: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 14:05:00,046: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 15:05:00,086: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 16:05:00,036: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 17:05:00,034: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 18:05:00,055: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 19:05:00,057: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 20:05:00,094: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 21:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 22:05:00,021: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-21 23:00:00,048: INFO/MainProcess] Scheduler: Sending due task reset_checks (reset_checks)
[2022-10-21 23:00:00,054: INFO/MainProcess] Scheduler: Sending due task reset_throttled (reset_throttled)
[2022-10-21 23:05:00,032: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 00:05:00,007: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 01:05:00,094: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 02:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 03:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 04:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 05:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 06:05:00,061: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 07:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 08:05:00,060: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 09:05:00,049: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 10:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 11:05:00,017: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 12:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 13:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 14:05:00,090: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 15:05:00,003: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 16:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 17:05:00,000: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 18:05:00,091: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 19:05:00,027: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 20:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 21:05:00,091: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 22:05:00,014: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-22 23:00:00,052: INFO/MainProcess] Scheduler: Sending due task reset_throttled (reset_throttled)
[2022-10-22 23:00:00,057: INFO/MainProcess] Scheduler: Sending due task reset_checks (reset_checks)
[2022-10-22 23:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 00:05:00,039: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 01:05:00,094: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 02:05:00,094: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 03:05:00,039: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 04:05:00,038: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 05:05:00,000: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 06:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 07:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 08:05:00,077: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 09:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 10:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 11:05:00,043: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 12:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 13:05:00,078: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 14:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 15:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 16:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 17:05:00,084: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 18:05:00,090: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 19:05:00,091: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 20:05:00,063: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 21:05:00,094: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 22:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-23 23:00:00,093: INFO/MainProcess] Scheduler: Sending due task reset_checks (reset_checks)
[2022-10-23 23:00:00,097: INFO/MainProcess] Scheduler: Sending due task reset_throttled (reset_throttled)
[2022-10-23 23:05:00,027: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 00:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 01:05:00,094: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 02:05:00,094: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 03:05:00,088: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 04:05:00,003: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 05:05:00,073: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 06:05:00,062: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 07:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 08:05:00,014: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 09:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 10:05:00,081: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 11:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 12:05:00,054: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 13:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 14:05:00,041: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 15:05:00,085: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 16:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 17:05:00,021: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 18:05:00,062: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 19:05:00,070: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 20:05:00,072: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 21:05:00,071: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 22:05:00,084: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-24 23:00:00,085: INFO/MainProcess] Scheduler: Sending due task reset_throttled (reset_throttled)
[2022-10-24 23:00:00,089: INFO/MainProcess] Scheduler: Sending due task reset_checks (reset_checks)
[2022-10-24 23:05:00,003: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 00:05:00,028: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 01:05:00,062: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 02:05:00,062: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 03:05:00,030: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 04:05:00,090: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 05:05:00,091: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 06:05:00,090: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 07:05:00,040: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 08:05:00,078: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 09:05:00,055: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 10:05:00,016: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 11:05:00,085: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 12:05:00,081: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 13:05:00,061: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 14:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 15:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 16:05:00,016: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 17:05:00,028: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 18:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 19:05:00,089: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 20:05:00,089: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 21:05:00,073: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 22:05:00,085: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-25 23:00:00,092: INFO/MainProcess] Scheduler: Sending due task reset_checks (reset_checks)
[2022-10-25 23:00:00,098: INFO/MainProcess] Scheduler: Sending due task reset_throttled (reset_throttled)
[2022-10-25 23:05:00,078: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 00:05:00,040: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 01:05:00,053: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 02:05:00,013: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 03:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 04:05:00,087: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 05:05:00,034: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 06:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 07:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 08:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 09:05:00,076: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 10:05:00,013: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 11:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 12:05:00,093: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 13:05:00,027: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 14:05:00,074: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
[2022-10-26 15:05:00,092: INFO/MainProcess] Scheduler: Sending due task calculate_and_save_ctr (calculate_and_save_ctr)
